"","budget","revenue","title","overview","popularity","vote_count","release_date","status","runtime","production_companies","production_countries"
"63",0,0,"Hi-Death","From the makers of ""Hi-8"", five new tales to blow your mind.",2.279635,0,"2018-03-03","Released",102,", , ",", , "
"64",0,0,"Something","A man and woman are struggling to adjust to life with their new baby. Their situation begins to unravel when they suspect a menacing stranger could be lurking, watching... or even entering their home.",2.426068,1,"2018-02-28","Released",86,"Subspin Productions, ",", , "
"65",500000,0,"The Revenge of Phantom Knight","A patriotic doctor returns to his homeland with his family, seeking a long missing treasure. A series of weird things keeps happening and the doctor begins to behave oddly. Meanwhile, a madman is murdering the local citizens and the doctor’s wife starts to have suspicions. Right before she is able to uncover the truth, another larger conspiracy quietly comes along.",0.54839,0,"2018-02-26","Released",105,", , ","China, "
"66",10000,0,"Closing Time","Jerry Faulk is an aging bartender at a roadhouse dive bar who on a particularly slow night has a chance encounter with a very unusual patron named Michael. As the lonely night rolls on, the two find that while they have more in common than they could have ever expected, nothing about this encounter is exactly as it seems.",0.342931,1,"2018-02-24","Released",20,"A Stranger Concept Films, Nerd Nation Entertainment, ","United States of America, "
"67",100000,0,"The Wolf House","The story of Maria, a young woman who takes refuge in a house in southern Chile after escaping from a German colony.",0.602816,1,"2018-02-22","Released",75,"Dilúvio, Globo Rojo Producciones, ","Chile, Germany, "
"68",1500000,0,"Unsane","A woman is involuntarily committed to a mental institution amid uncertainty as to whether her greatest fear is real or delusional.",5.601306,57,"2018-03-23","Released",98,"Regency Enterprises, Extension 765, ","United States of America, "
"69",0,0,"Luz","A rainy night. Dazed and numb, Luz, a young cabdriver, drags herself into the brightly lit entrance of a run-down police station. In a nightspot, Nora seductively engages police psychiatrist Dr. Rossini in a conversation. Nora tells the Doctor about her old schoolmate Luz’ rebellious past at a Chilean school for girls. Nora is possessed by a demonic entity, longing for the woman it loves - Luz.",0.23533,0,"2018-02-20","Released",70,", , ","Germany, "
"70",40000000,41782301,"Annihilation","A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",61.104101,1870,"2018-02-22","Released",115,"DNA Films, Paramount, Scott Rudin Productions, Skydance Media, ","United Kingdom, United States of America, "
"71",0,0,"The Birth of a Monster","It's summer and Flora is bored. For some time now she has been convinced that she is turning into a werewolf. Teddy, her little brother, does everything he can to help her.",0.187683,0,"2018-02-03","Released",11,", , ",", , "
"72",0,0,"Et le Diable rit avec moi","Samuel is sensitive. Samuel is lonely. Samuel only lives for hardcore punk music and horror movies. Samuel suffers from being misunderstood. Samuel often recalls his ex-girlfriend, Eva. Samuel, in painful moments, also speaks to the Devil.",2.585844,0,"2018-02-03","Released",25,", , ","France, "
"73",7600,0,"The Sardonic Smile","Following the mysterious death of a fellow hiker, four friends hauled up in a remote cabin begin to recall their strange encounters with a smiling man whilst out on the trails.",1.068323,0,"2018-02-01","Released",NA,"Silver Eye Pictures, ","Australia, "
