"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"46",100000000,425368238,"Django Unchained","With the help of a German bounty hunter, a freed slave sets out to rescue his wife from a brutal Mississippi plantation owner.",22.916056,12519,"2012-12-25","Released"
"47",0,0,"The Company of Thieves","A lone thief, Dex, seeks vengeance after he is left for dead in the woods by his partner; so he makes a deal with the Devil and goes on a mission to kill his partner and get his loot back.",0.04516,1,"2011-08-01","Released"
"48",0,0,"The Backwater Gospel","Backwater is doomed by the regular visits of the undertaker and its dwellers blame a tramp.",0.70062,13,"2011-01-01","Released"
"49",20000000,20211394,"Appaloosa","Two friends hired to police a small town that is suffering under the rule of a rancher find their job complicated by the arrival of a young widow.",8.398397,384,"2008-09-12","Released"
"50",2000000,5048693,"The Proposition","Set in the Australian outback in the 1880s, the movie follows the series of events following the horrific rape and murder of the Hopkins family, allegedly committed by the infamous Burns brothers gang. Captain Morris Stanley captures Charlie Burns and gives him 9 days to kill his older dangerous psychopathic brother, or else they'll hang his younger mentally slow brother on Christmas Day.",7.975092,268,"2005-10-06","Released"
"51",15000000,12036149,"The Three Burials of Melquiades Estrada","When brash Texas border officer Mike Norton wrongfully kills and buries the friend and ranch hand of Pete Perkins, the latter is reminded of a promise he made to bury his friend, Melquiades Estrada, in his Mexican home town. He kidnaps Norton and exhumes Estrada's corpse, and the odd caravan sets out on horseback for Mexico.",5.854255,222,"2005-11-17","Released"
"52",0,0,"Instructions for a Light & Sound Machine","An attempt to transform a Roman Western into a Greek tragedy.",0.379674,7,"2006-01-01","Released"
"53",145000000,25819961,"The Alamo","Based on the 1836 standoff between a group of Texan and Tejano men, led by Davy Crockett and Jim Bowie, and Mexican dictator Santa Anna's forces at the Alamo in San Antonio, Texas.",8.312759,125,"2004-04-07","Released"
"54",100000000,108103450,"Hidalgo","Set in 1890, this is the story of a Pony Express courier who travels to Arabia to compete with his horse, Hidalgo, in a dangerous race for a massive contest prize, in an adventure that sends the pair around the world...",8.778659,402,"2004-03-05","Released"
"55",0,0,"THE TWO","",0.254801,1,"2002-11-17","Released"
"56",0,0,"Cherif","",0.003898,0,"2002-06-04","Released"
