"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"72",120000000,221600160,"Geostorm","After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it.",23.498489,1386,"2017-10-13","Released"
"73",180000000,853977126,"Thor: Ragnarok","Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the prophecy of destruction to his homeworld and the end of Asgardian civilization, at the hands of an all-powerful new threat, the ruthless Hela.",199.167316,6355,"2017-10-25","Released"
"74",0,0,"Cold Skin","On the edge of the Antarctic Circle, in the years after World War I, a steam ship approaches a desolate island far from all shipping lanes. On board is a young man, on his way to assume the lonely post of weather observer, to live in solitude for a year at the end of the world. But on shore he finds no trace of the man whom he has been sent to replace, just a deranged castaway who has witnessed a horror he refuses to name. The rest is forest, a deserted cabin, rocks, silence, and the surrounding sea. And then the night begins to fall...",9.637391,68,"2017-10-20","Released"
"75",0,0,"Caronte","Caronte explains the story of Debbie, a teenager whose only concern is herself, social media, cellphone and friends. She is rude with her own family, specially with her little brother. But after a dramatic car accident, she starts to regret about the way she behaved with them. Unexpectedly, Debbie's story connects with Arsys's, an experienced military and space fighter pilot who tries to survive a huge spatial battle which takes place on other time...other galaxy....other universe.",2.147323,0,"2017-10-08","Released"
"76",10000000,0,"The Little Vampire 3D","Based on the characters from the bestselling novels by Angela Sommer-Bodenburg, tells the story of Rudolph, a thirteen year old vampire, whose clan is threatened by a notorious vampire hunter. He meets Tony, a mortal of the same age, who is fascinated by old castles, graveyards and - vampires. Tony helps Rudolph in an action and humor packed battle against their adversaries, together they save Rudolph's family and become friends.",3.150183,11,"2017-10-04","Released"
"77",150000000,259239658,"Blade Runner 2049","Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",54.16779,4360,"2017-10-04","Released"
"78",0,0,"Brian and Charles","A lonely farmer and his droll yet excitable robot companion.",2.040101,0,"2018-03-10","Released"
"79",0,0,"Hyper Jump","If you're going to be taking part in one of history's iconic moments, you'd better prepare a speech.",0.260665,0,"2017-09-25","Released"
"80",0,0,"8 Minutes","It takes only eight minutes for light speed to bring sunlight from the sun to the earth. Consequently, it would take only eight minutes for darkness to reach from the sun to the earth if sun went off shining. This is the story about the last remains of sunlight and humanity on earth. The story of most incredible way of saying...",0.084931,0,"2017-09-25","Released"
"81",0,0,"World of Tomorrow Episode Two: The Burden of Other People's Thoughts","Emily Prime is swept into the brain of an incomplete backup clone of her future self.",0.947131,5,"2017-09-22","Released"
"82",0,0,"3 Foot Ball and Souls","A group of four decides to commit suicide using gigantic fireworks. But every time the fireworks explode, they find themselves back in time before they carried out the plan. They suspect the cause to be the young age of one of the members and try to convince the high school girl to quit.",0.119212,1,"2017-09-22","Released"
"83",0,0,"The Cured","What happens when the undead return to life? In a world ravaged for years by a virus that turns the infected into zombie-like cannibals, a cure is at last found and the wrenching process of reintegrating the survivors back into society begins.",8.291848,20,"2018-02-23","Released"
"84",0,0,"Hong Kong Master","Chan Hotung - The ex-leader of gangster group ""Dragon of the Four Seas"" in Mongkok. After the years he quit and work in the car shop with low wages without dignity. Somehow, his old enemy Kurou has become the CEO of Technology company ""EastStar"", Kurou lead a Cyborg soldier “Iron Head” to persecution the old Gu Wak Zai include Hotung and his old brothers.  To defeat an invincible enemy, Hotung decided find one man to help - The Hong Kong Master, the legendary man who merges technology and Feng Shui together. With two magician weapons Quantum Blade and Thunder Cannon from Hong Kong Master, Hotung and his brothers put their lives on defending their homeland and beat those Iron Heads. The Ultimate HongKong Sci Fi battle has begun !",0.359695,0,"2017-12-10","Released"
"85",1,0,"MANDAKA","",0.184886,3,"2017-09-07","Released"
"86",0,0,"Being Pretty","Hello, citizens of Autodale! You are pretty. Your neighbours, friends and family are also pretty. But sadly, not everyone is pretty. Some are ugly... We, here at Autodale, do not want ""uglies"".",0.076651,0,"2017-08-31","Released"
"87",68000000,55003890,"Downsizing","A kindly occupational therapist undergoes a new procedure to be shrunken to four inches tall so that he and his wife can help save the planet and afford a nice lifestyle at the same time.",20.511263,990,"2017-12-22","Released"
"88",80000000,2600000,"Inhumans: The First Chapter","After the Royal Family of Inhumans is splintered by a military coup, they barely escape to Hawaii where their surprising interactions with the lush world and humanity around them may prove to not only save them, but Earth itself.",2.999717,36,"2017-09-01","Released"
"89",0,0,"Mindhack: #savetheworld","A young mad genius attempts to 'hack the human mind' in order to fix humanity.",0.260469,0,"2017-08-25","Released"
"90",0,0,"In The Gap","A woman trapped inside a strange server room must deal with manifestations of her tattered past until her time is up.",2.130339,0,"2017-08-11","Released"
"91",0,0,"Sightings","A dysfunctional family under suspicion of murder after three bodies mysteriously appear on their ranch are terrorised by what they can only describe as Bigfoot.",2.844795,3,"2017-10-21","Released"
"92",0,0,"What Happened to Monday","In a world where families are limited to one child due to overpopulation, a set of identical septuplets must avoid being put to a long sleep by the government and dangerous infighting while investigating the disappearance of one of their own.",24.892299,1986,"2017-08-18","Released"
"93",5000,0,"Team P.R.O.O.F.","A hapless group of upstart paranormal investigators set out in search of answers to the mysteries of the universe.",2.091655,0,"2017-08-06","Released"
"94",0,0,"Amelia 2.0","When the husband of a dying woman is approached by a corporation pioneering a new program to extend life through robotics, they get caught in a public debate over humans' relationship with technology.",4.049227,8,"2017-08-04","Released"
"95",0,0,"PROTOTYPE","As a major storm strikes Texas in 1900, a mysterious televisual device is built and tested. Blake Williams’ experimental 3D sci-fi film immerses us in the aftermath of the Galveston disaster to fashion a haunting treatise on technology, cinema, and the medium’s future.",0.207143,0,"2017-08-03","Released"
"96",0,0,"Trailer Park Shark","A tropical storm floods Soggy Meadows trailer park and forces a hungry shark upriver.",2.572378,3,"2017-08-02","Released"
"97",0,0,"Junk Head","It is a real SF feature film used in stop motion technique",0.103375,1,"2017-07-23","Released"
"98",0,0,"Origami","David is travelling. He's on a unique trip that doesn't take him from one place to another but from one moment in time to another. Seeking to understand the strange power he has to move around in his own timeline, David will eventually have to confront the disassembled chronology of his own life as well as his repressed past.",2.273879,1,"2017-07-18","Released"
"99",0,0,"Radius","Liam wakes from a car crash with no memory of who he is. As he makes his way into town to look for help, he finds only dead bodies, all with strange pale eyes. Liam's first assessment is that a virus is present in the air, but he soon discovers the horrible truth: anyone who comes within a 50-foot radius of him dies instantly.",5.920608,50,"2017-08-25","Released"
"100",197471676,225874228,"Valerian and the City of a Thousand Planets","In the 28th century, Valerian and Laureline are special operatives charged with keeping order throughout the human territories. On assignment from the Minister of Defense, the two undertake a mission to Alpha, an ever-expanding metropolis where species from across the universe have converged over centuries to share knowledge, intelligence, and cultures. At the center of Alpha is a mysterious dark force which threatens the peaceful existence of the City of a Thousand Planets, and Valerian and Laureline must race to identify the menace and safeguard not just Alpha, but the future of the universe.",26.864067,2716,"2017-07-20","Released"
"101",0,0,"Quarantine","A new violent, comic book-style animated short by Kojo Tanno.",0.064883,0,"2017-07-16","Released"
"102",0,0,"One Small Step","One of humankind’s greatest achievements has been to walk on the moon. It was marked in history as a phenomenal success. What if that first step had turned out a little differently? As Neil Armstrong is about to take his first step on the moon, something catches his eye in the distance. Naturally curious, he leaps out into the unknown territory to investigate. What he finds will forever change the course of human history.",0.183025,0,"2017-07-16","Released"
"103",150000000,488533726,"War for the Planet of the Apes","Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.",51.67369,3741,"2017-07-11","Released"
"104",0,0,"Black Hollow Cage","A girl who lives in a secluded house with her father and her dog finds a mysterious black cube in the woods with the ability to change the past.",3.523402,9,"2017-07-04","Released"
"105",1000000,0,"The Endless","Two brothers return to the cult they fled from years ago to discover that the group's beliefs may be more sane than they once thought.",4.143549,15,"2017-11-10","Released"
"106",0,0,"Milky's Immortality","'Milky's Immortality' is a sci-fi comedy about travelling through multiple dimensions just to get something as simple as revenge. It It is Part One of the Milky Slips Time Trilogy.",0.07815,0,"2017-06-29","Released"
"107",0,0,"A Thought of Ecstasy","August 2019. Frank recognizes his own story of twenty years ago in a recently published book. He remembers Marie, with whom he had a relationship before she moved to the United States and disappeared from his life. Frank sets out in search of her and finds himself in a USA petrified by a heat wave and lost in suspicion and political paranoia. He heads into the desert in pursuit of Marie.",0.518046,1,"2018-01-25","Released"
"108",0,0,"Everything Beautiful Is Far Away","On an isolated desert planet, a man who is looking for parts to repair his robotic companion teams up with a young woman searching for an imaginary lake.",4.085511,6,"2017-06-21","Post Production"
"109",217000000,605425157,"Transformers: The Last Knight","Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",22.872991,2316,"2017-06-16","Released"
"110",0,0,"Destined","Ben Smith discovers a dead body in the wilderness, and things get strange when the identity of that body is an older version of himself. Now, Ben must make certain difficult choices knowing what the end result may be.",0.987374,0,"2017-06-16","Released"
"111",0,0,"Bride of Frankie","In this feminist nod to Mary Shelley's FRANKENSTEIN, a not-so-mad scientist builds a mate for her mentor's lonely creature with electrifying, and deadly, results.",0.059014,0,"2017-06-16","Released"
"112",0,0,"Mutafukaz","Angelino is just one of thousands of deadbeats living in Dark Meat City. But an otherwise unremarkable scooter accident caused by a beautiful, mysterious stranger is about to transform his life... into a waking nightmare! He starts seeing monstrous forms prowling around all over the city... Is Angelino losing his mind, or could an alien invasion really be happening this quietly...?",3.196094,9,"2018-03-15","Released"
"113",0,0,"The Man from Earth: Holocene","14,000 year-old ""Man from Earth"" John Oldman, now teaching in northern California, realizes that not only is he finally starting to age, but four students have discovered his deepest secret, putting his life in grave danger and potentially destroying the world's most popular religion.",5.118435,35,"2017-06-10","Released"
"114",0,2475,"Ice Hole","All day long the TV shows an ice-hole. Ice-holes are the theme of the day, a winter tradition that unites believers and sportsmen, stars and walruses, the president and the unemployed.  In the centre of the news reports are the topics of Baptism, fishing and the criminal chronicle. The president and a pike, the artist and the crit- ics, the oligarch and the law enforcement team – they all meet at an ice- hole in search of solutions for their problems. The jobless Muscovite, with bad habits, dives down an ice-hole for a wife, just like Sadko. The fairy- tale plots intertwine with documentary context, and it is no longer clear where reality ends. Remember Nietzsche: if you long gaze into the abyss, the abyss will also gaze into you.",0.125047,0,"2017-09-28","Released"
"115",0,0,"Spiegel beeld","",0.092921,0,"2017-06-08","Post Production"
"116",83,0,"Pipe Man","An experimental short film that serves as a tribute to our ancestors who worked in the mines. Its esoteric cinematography makes the public enter a parallel universe to reality with amazing monochrome pictures.",0.098734,1,"2017-06-06","Released"
"117",3800000,0,"Rogue Warrior: Robot Fighter","A few decades from now - Sienna, a rebellious robot-fighting arms dealer, lives on a post-apocalyptic Earth. When the cities start to fall under the control of the A.I. Scourge, a hyper-weaponized robot army, Sienna decides to leave the Earth and journey to the centre of the galaxy, seeking a mythical weapon that can neutralize any form of A.I.Pursued by giant machines, Sienna loses everything she cares about in an effort to save the last vestiges of humanity in an A.I. controlled galaxy.",2.679734,5,"2017-06-06","Released"
"118",0,0,"How to Talk to Girls at Parties","A couple of British 1970s teen-aged boys, Enn and Vic, go to a party to meet girls, only to find that the girls are very different from the boys' expectations.",5.772561,22,"2018-05-05","Released"
"119",50000000,0,"Okja","A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",14.184832,1452,"2017-06-28","Released"
