"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"74",50000000,260095987,"Super 8","In 1979 Ohio, several youngsters are making a zombie movie with a Super-8 camera. In the midst of filming, the friends witness a horrifying train derailment and are lucky to escape with their lives. They soon discover that the catastrophe was no accident, as a series of unexplained events and disappearances soon follows. Deputy Jackson Lamb, the father of one of the kids, searches for the terrifying truth behind the crash.",12.027181,3157,"2011-06-08","Released"
"75",70000000,135560026,"Stardust","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",12.132917,1641,"2007-08-09","Released"
"76",85000000,119520023,"Allied","In 1942, an intelligence officer in North Africa encounters a female French Resistance fighter on a deadly mission behind enemy lines. When they reunite in London, their relationship is tested by the pressures of war.",11.91628,2000,"2016-11-17","Released"
"77",25000000,76270454,"The Untouchables","Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",13.926243,1944,"1987-06-02","Released"
"78",30000000,199200000,"The Hunt for Red October","A new Soviet nuclear missile sub (a Boomer) heading out on her maiden voyage that is being tracked by a Los Angeles class American submarine suddenly goes silent and ""disappears"". This focuses the attention of both U.S. Intelligence and the U.S. Navy on the Russian Sub Commander .  When it is determined that the silent Soviet Boomer may be headed for American coastal waters panic ensues. A CIA analyst, Jack Ryan,  convinces the brass that the Boomer's commander may intend something other than a nuclear first strike in mind. A perilous and tense cat-and-mouse game ensues.",14.09495,1228,"1990-03-02","Released"
"79",30000000,51132598,"The Naked Gun 33<U+2153>: The Final Insult","Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he is to find out what top terrorist, Rocco, has planned for when he escapes. Frank's wife, Jane, is desperate for a baby.. this adds to Frank's problems. A host of celebrities at the Academy awards ceremony are humiliated by Frank as he blunders his way trying to foil Rocco.",9.203232,707,"1994-03-18","Released"
"80",2479000,28000000,"Vertigo","A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",11.558128,1696,"1958-05-09","Released"
"81",35000000,131282949,"School of Rock","Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",8.487131,2091,"2003-10-03","Released"
"82",125000000,362637473,"Noah","A man who suffers visions of an apocalyptic deluge takes measures to protect his family from the coming flood.",12.701979,3070,"2014-03-20","Released"
"83",50000000,173649015,"Anchorman 2: The Legend Continues","With the 70s behind him, San Diego's top rated newsman, Ron Burgundy, returns to take New York's first 24-hour news channel by storm.",15.044816,1126,"2013-12-18","Released"
"84",60000000,135511030,"Jack Ryan: Shadow Recruit","Jack Ryan, as a young covert CIA analyst, uncovers a Russian plot to crash the U.S. economy with a terrorist attack.",11.279951,1419,"2014-01-15","Released"
"85",61000000,95696996,"Shooter","A marksman living in exile is coaxed back into action after learning of a plot to kill the president. Ultimately double-crossed and framed for the attempt, he goes on the run to track the real killer and find out who exactly set him up, and why.",11.891779,1857,"2007-03-22","Released"
