"","budget","revenue","title","overview","popularity","vote_count","release_date","status"
"233",0,0,"Hope Floats","Birdee Pruitt has been humiliated on live television by her best friend, Connie, who's been sleeping with Birdee's husband, Bill. Birdee tries starting over with her daughter, Bernice, by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin. As he helps Birdee get back on her feet, love begins to blossom.",6.377231,125,"1998-05-29","Released"
"234",30000000,29202884,"Bulworth","A suicidally disillusioned liberal politician puts a contract out on himself and takes the opportunity to be bluntly honest with his voters by affecting the rhythms and speech of hip-hop music and culture.",4.492034,84,"1998-05-15","Released"
"235",2500000,12348905,"Escape from the Planet of the Apes","The world is shocked by the appearance of two talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society; but one man believes them to be a threat to the human race.",7.343622,347,"1971-05-20","Released"
"236",1020000,2e+06,"Laura","A police detective falls in love with the woman whose murder he's investigating.",8.909989,225,"1944-10-11","Released"
"237",6800000,26518355,"Damien: Omen II","Since the sudden and highly suspicious death of his parents, 12-year-old Damien has been in the charge of his wealthy aunt and uncle (Lee Grant and William Holden). Widely feared to be the Antichrist, Damien relentlessly plots to seize control of his uncle's business empire - and the world. Meanwhile, anyone attempting to unravel the secrets of Damien's sinister past or fiendish future meets with a swift and cruel demise.",7.219899,216,"1978-06-09","Released"
"238",0,46264384,"Miracle on 34th Street","A little girl discovers dreams can come true if you really believe. Six-year-old Susan Walker has doubts about childhood's most enduring miracle - Santa Claus. Her mother told her the 'secret' about Santa a long time ago. But after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all something to believe in.",7.20908,290,"1994-11-18","Released"
"239",5500000,58972904,"Chariots of Fire","The true story of British athletes preparing for and competing in the 1924 Summer Olympics.",7.87749,282,"1981-05-15","Released"
"240",0,0,"Dying Young","After she discovers that her boyfriend has betrayed her, Hilary O'Neil is looking for a new start and a new job. She begins to work as a private nurse for a young man suffering from blood cancer. Slowly, they fall in love, but they always know their love cannot last because he is destined to die.",7.156289,137,"1991-06-20","Released"
"241",75000000,36754634,"Titan A.E.","A young man finds out that he holds the key to restoring hope and ensuring survival for the human race, while an alien species called the Dredge are bent on mankind's destruction.",7.145665,395,"2000-06-16","Released"
"242",5355000,0,"The Flight of the Phoenix","A cargo plane goes down in a sandstorm in the Sahara with less than a dozen men on board. One of the passengers is an airplane designer who comes up with the idea of ripping off the undamaged wing and using it as the basis for an airplane they will build to escape before their food and water run out.",6.431396,94,"1965-12-15","Released"
"243",40000000,107198790,"Rising Sun","When a prostitute is found dead in a Los Angeles skyscraper occupied by a large Japanese corporation, detectives John Conner and Web Smith are called in to investigate. Although Conner has previous experience working in Japan, cultural differences make their progress difficult until a security disc showing the murder turns up. Close scrutiny proves the disc has been doctored, and the detectives realize they're dealing with a cover-up as well.",8.06535,245,"1993-07-30","Released"
"244",41000000,7448385,"The Big Year","Three fanatical bird-watchers spend an entire year competing to spot the highest number of species as El Nino sends an extraordinary variety of rare breeds flying up into the U.S., but they quickly discover that there are more important things than coming out on top of the competition",7.101917,313,"2011-10-13","Released"
"245",100000000,0,"Dragonball Evolution","The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs that will grant their wielder unlimited power.",7.090369,690,"2009-04-01","Released"
"246",13000000,73180723,"Dude, Where's My Car?","Jesse and Chester, two bumbling stoners, wake up one morning from a night of partying and cannot remember where they parked their car. They encounter a variety of people while looking for it, including their angry girlfriends, an angry street gang, a transexual stripper, a cult of alien seeking fanatics, and aliens in human form looking for a mystical device that could save or destroy the world.",9.079869,693,"2000-12-15","Released"
"247",18000000,18532286,"Project X","A young inductee into the military is given the task of looking after some chimpanzees used in the mysterious ""Project X"". Getting to know the chimps fairly well, he begins to suspect there is more to the secret project than he is being told.",5.965341,97,"1987-04-17","Released"
"248",14000000,1.16e+08,"The Towering Inferno","At the opening party of a colossal - but poorly constructed - office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.",7.061792,298,"1974-12-14","Released"
"249",20000000,86865564,"Epic Movie","When Edward, Peter, Lucy and Susan each follow their own path, they end up finding themselves at Willy's Chocolate factory. Walking through a wardrobe, they discover the world of Gnarnia, which is ruled by the White Bitch. Meeting up with characters such as Harry Potter and Captain Jack Swallows, the newly reunited family must team up with Aslo, a wise-but-horny lion to stop the white bitch's army",7.255592,449,"2007-01-25","Released"
"250",0,69660733,"Nine Months","When he finds out his longtime girlfriend is pregnant, a commitment-phobe realizes he might have to change his lifestyle for better or much, much worse.",7.359043,222,"1995-07-12","Released"
"251",0,34585416,"That Thing You Do!","A Pennsylvania band scores a hit in 1964 and rides the star-making machinery as long as it can, with lots of help from its manager.",6.982658,296,"1996-10-04","Released"
"252",22000000,40120144,"Diary of a Wimpy Kid: The Long Haul","A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.",6.967772,105,"2017-05-19","Released"
"253",11000000,31672907,"History of the World: Part I","An uproarious version of history that proves nothing is sacred – not even the Roman Empire, the French Revolution and the Spanish Inquisition.",8.045998,265,"1981-06-12","Released"
"254",60000000,77920346,"The Sentinel","A secret service agent is framed as the mole in an assassination attempt on the president. He must clear his name and foil another assassination attempt while on the run from a relentless FBI agent.",6.92881,288,"2006-04-19","Released"
"255",20000000,16974459,"Death Sentence","Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too great when protecting his family.",7.505538,397,"2007-08-31","Released"
"256",25000000,119772232,"Parental Guidance","Artie and Diane agree to look after their three grandkids when their type-A helicopter parents need to leave town for work. Problems arise when the kids' 21st-century behavior collides with Artie and Diane's old-school methods.",6.896755,232,"2012-12-25","Released"
"257",75000000,5409517,"Monkeybone","After a car crash sends repressed cartoonist Stu Miley (Fraser) into a coma, he and the mischievous Monkeybone, his hilariously horny alter-ego, wake up in a wacked-out waystation for lost souls. When Monkeybone takes over Stu's body and escapes to wreak havoc on the real world, Stu has to find a way to stop him before his sister pulls the plug on reality forever!",8.013099,110,"2001-02-23","Released"
"258",2800000,60922980,"The Omen","Immediately after their miscarriage, the US diplomat Robert Thorn adopts the newborn Damien without the knowledge of his wife. Yet what he doesn’t know is that their new son is the son of the devil. A classic horror film with Gregory Peck from 1976.",10.321552,655,"1976-06-06","Released"
"259",25000000,1.3e+07,"Brokedown Palace","Best friends Alice and Darlene take a trip to Thailand after graduating high school. In Thailand, they meet a captivating Australian man, who calls himself Nick Parks. Darlene is particularly smitten with Nick and convinces Alice to take Nick up on his offer to treat the two of them to what amounts to a day trip to Hong Kong. In the airport, the girls are seized by the police and shocked to discover that one of their bags contains heroin.",6.874614,149,"1999-08-13","Released"
"260",25000000,7343114,"The Crucible","The movie is centered around the Salem Massachusetts witch trials of 1692. The movie is based on the play ""The Crucible"" by Arthur Miller. He also wrote the screen play adaptation.",5.944125,175,"1996-11-27","Released"
"261",0,0,"Revenge of the Nerds","At Adams College, the jocks rule the school from their house on high, the Alpha Beta fraternity. So when a group of socially-challenged misfits try to go Greek, they're instantly rejected by every house on campus. Deciding to start their own fraternity to protect their outcast brothers, the campus nerds soon find themselves in a battle royale as the Alpha Betas try to crush their new rivals.",5.117301,256,"1984-07-20","Released"
"262",60000000,50650079,"Meet Dave","A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",6.347665,506,"2008-07-08","Released"
"263",0,32710894,"FernGully: The Last Rainforest","When a sprite named Crysta shrinks a human boy, Zak, down to her size, he vows to help the magical fairy folk stop a greedy logging company from destroying their home, the pristine rainforest known as FernGully. Zak and his new friends fight to defend FernGully from lumberjacks -- and the vengeful spirit they accidentally unleash after chopping down a magic tree.",7.156892,189,"1992-04-10","Released"
"264",4100000,3.6e+07,"The Robe","Marcellus is a tribune in the time of Christ. He is in charge of the group that is assigned to crucify Jesus. Drunk, he wins Jesus' homespun robe after the crucifixion. He is tormented by nightmares and delusions after the event. Hoping to find a way to live with what he has done, and still not believing in Jesus, he returns to Palestine to try and learn what he can of the man he killed.",6.705302,65,"1953-09-16","Released"
"265",0,6538177,"Grandma's Boy","Even though he's 35, Alex acts more like he's 13, spending his days as the world's oldest video game tester and his evenings developing the next big Xbox game. But he gets kicked out of his apartment and is forced to move in with his grandmother.",6.705294,273,"2006-01-06","Released"
"266",1377800,0,"Batman","The Dynamic Duo faces four super-villains who plan to hold the world for ransom with the help of a secret invention that instantly dehydrates people.",6.700127,281,"1966-07-30","Released"
"267",700000,3e+06,"The Fly","In Montreal, the industrial François Delambre is called late night by his sister-in-law Helene Delambre. She tells him that she has just killed her beloved husband Andre Delambre, using the press of their plant to press his head and left hand. François calls his acquaintance, Inspector Charas, and later the reluctant Helene is convinced to tell them what happened. She explains that Andre had invented a matter transportation apparatus, and while experimenting with himself, a fly entered the chamber, exchanging one hand and the head with him after the transference.",6.697737,167,"1958-07-16","Released"
"268",25000000,15502112,"Legend","Set in a timeless mythical forest inhabited by fairies, goblins, unicorns and mortals, this fantastic story follows a mystical forest dweller, chosen by fate, to undertake a heroic quest. He must save the beautiful Princess Lily and defeat the demonic Lord of Darkness, or the world will be plunged into a never-ending ice age.",6.687216,371,"1985-07-19","Released"
"269",0,0,"The Innocents","A young governess for two children becomes convinced that the house and grounds are haunted.",5.659591,167,"1961-12-25","Released"
"270",50000000,60209334,"Chain Reaction","Two researchers in a green alternative energy project are put on the run when they are framed for murder and treason.",6.679075,356,"1996-08-02","Released"
"271",25000000,55494066,"Great Expectations","Loosely based on the Charles Dickens' classic novel, ""Great Expectations"" is a sensual tale of a young man's unforgettable passage into manhood, and the three individuals who will undeniably change his life forever. Through the surprising interactions of these vivid characters, ""Great Expectations"" takes a unique and contemporary look at life's great coincidences.",6.655393,179,"1998-01-19","Released"
"272",5000000,84563118,"The Poseidon Adventure","The Poseidon Adventure was one of the first Catastrophe films and began the Disaster Film genre. Director Neame tells the story of a group of people that must fight for their lives aboard a sinking ship. Based on the novel by Paul Gallico.",7.64703,330,"1972-12-01","Released"
"273",1250000,6e+06,"How Green Was My Valley","At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life. Lots of atmosphere, very sentimental view of pre-union miners' lives. The film is based on the 1939 Richard Llewellyn novel of the same name.",5.395401,96,"1941-10-28","Released"
"274",9000000,37121708,"Brubaker","The new warden of a small prison farm in Arkansas tries to clean it up of corruption after initially posing as an inmate.",8.69012,132,"1980-06-20","Released"
"275",1250000,8500000,"Niagara","Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn.",6.602615,109,"1953-01-26","Released"
"276",0,0,"Airheads","The Lone Rangers have heavy-metal dreams and a single demo tape they can't get anyone to play. The solution: Hijack an AM rock station and hold the deejays hostage until they agree to broadcast the band's tape.",6.590455,273,"1994-08-05","Released"
"277",5500000,2.4e+07,"The Fury","A government agent is determined to come to his son's rescue, when a sinister official kidnaps him to harness his extremely powerful psychic abilities.",5.586702,103,"1978-03-10","Released"
"278",30000000,0,"Like Mike","Calvin and his friends, who all live in an orphanage, find old shoes with the faded letters MJ connected to a powerline. One stormy night, they go to get the shoes when Calvin and the shoes are struck by lightning. Calvin now has unbelievable basketball powers and has the chance to play for the NBA.",5.656893,144,"2002-07-03","Released"
"279",55000000,187361754,"Mr. Popper's Penguins","Jim Carrey stars as Tom Popper, a successful businessman who’s clueless when it comes to the really important things in life...until he inherits six “adorable” penguins, each with its own unique personality. Soon Tom’s rambunctious roommates turn his swank New York apartment into a snowy winter wonderland — and the rest of his world upside-down.",6.936592,1070,"2011-06-17","Released"
"280",0,0,"Black Knight","Martin Lawrence plays Jamal, an employee in Medieval World amusement park. After sustaining a blow to the head, he awakens to find himself in 14th century England.",6.53824,394,"2001-11-21","Released"
"281",30000000,54819301,"The Three Stooges","While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",6.526449,170,"2012-04-13","Released"
"282",0,0,"The Ox-Bow Incident","Gil Carter and Art Croft ride into a small Nevada town plagued by cattle thieves. Initially suspected of being the rustlers themselves, Carter and Croft eventually join a posse out to get the criminals, who also may be involved in a recent shooting. When the posse closes in on a group that could be the fugitives, they must decide on a course of action, with numerous lives hanging in the balance.",6.659748,101,"1943-03-11","Released"
"283",0,0,"Terminator","The sixth film in the ""Terminator"" series will pick up where the second film left off, ignoring all the subsequent sequels.",6.495571,5,"2019-07-31","In Production"
"284",35000000,0,"Hoffa","Jack Nicholson's portrait of union leader James R. Hoffa, as seen through the eyes of his friend, Bobby Ciaro (Danny DeVito). The film follows Hoffa through his countless battles with the RTA and President Roosevelt all the way to a conclusion that negates the theory that he disappeared in 1975.",7.536629,106,"1992-12-25","Released"
"285",0,12484444,"French Connection II","""Popeye"" Doyle travels to Marsailles to find Alain Charnier, the drug smuggler that eluded him in New York.",8.041221,127,"1975-05-18","Released"
"286",1590000,0,"Lifeboat","During World War II, a small group of survivors is stranded in a lifeboat together after the ship they were traveling on is destroyed by a German U-boat.",5.336022,148,"1944-01-11","Released"
"287",7000000,36433975,"Devil's Due","An unexpected pregnancy takes a terrifying turn for newlyweds Zach and Samantha McCall.",6.479739,255,"2014-01-08","Released"
"288",17000000,4603929,"Dutch","To get to know his girlfriend's son, a man volunteers to pick him up from a prep school....only to learn that her son's not the nicest kid.",4.856579,86,"1991-07-19","Released"
"289",0,13277558,"The Entity","Barbara Hershey stars as Carla Moran, a hard-working single mother until the night she is raped in her bedroom by someone - or something - that she cannot see. Despite skeptical psychiatrists, she is repeatedly attacked in her car, in the bath, and in front of her children. Could this be a case of hysteria, a manifestation of childhood sexual trauma, or something even more horrific?",6.456619,141,"1982-09-30","Released"
"290",0,37823676,"All That Jazz","Joe Gideon is at the top of the heap, one of the most successful directors and choreographers in musical theater. But he can feel his world slowly collapsing around him - his obsession with work has almost destroyed his personal life, and only his bottles of pills keep him going.",6.448034,113,"1979-12-20","Released"
"291",1300000,72266306,"Vanishing Point","Kowalski works for a car delivery service. He takes delivery of a 1970 Dodge Challenger to take from Colorado to San Francisco, California. Shortly after pickup, he takes a bet to get the car there in less than 15 hours.",6.435084,146,"1971-01-15","Released"
"292",7000000,16624456,"Buffy the Vampire Slayer","Blonde, bouncy Buffy is your typical high school cheerleader-- her goal is to ""marry Christian Slater and die"" and nothing gets in her way when it's time to shop. But all that changes when a strange man informs her she's been chosen by fate to kill vampires. With the help of a romantic rebel, Buffy is soon spending school nights protecting L.A. from Lothos, the Vampire King, his sidekick. Lefty and their determined gang of bloodsuckers. It's everything you'd expect from a teen queen in the Valley.",7.488003,258,"1992-07-24","Released"
"293",0,0,"Zardoz","In the far future, a savage trained only to kill finds a way into the community of bored immortals that alone preserves humanity's achievements.",7.176392,133,"1974-02-06","Released"
"294",16000000,32155047,"Alien Nation","A few years from now, Earth will have the first contact with an alien civilisation. These aliens, known as Newcomers, slowly begin to be integrated into human society after years of quarantine.",6.366487,101,"1988-10-07","Released"
"295",14000000,35856053,"Taps","Military cadets take extreme measures to insure the future of their academy when its existence is threatened by local condo developers.",7.497065,101,"1981-12-20","Released"
"296",40000000,0,"Kiss of Death","Jimmy Kilmartin is an ex-con living in Astoria in the New York City borough of Queens, trying to stay clean and raising a family with his wife Bev. But when his cousin Ronnie causes him to take a fall for driving an illegal transport of stolen cars, a police officer named Calvin Hart is injured and Jimmy lands back in prison. In exchange for an early release, he is asked to help bring down a local crime boss named Little Junior Brown.  Jimmy remarries and attempts to renew a relationship with his child. But he is sent undercover by Detective Hart to work with Junior and infiltrate his operations. As soon as Little Junior kills an undercover federal agent with Jimmy watching, the unscrupulous district attorney and the feds further complicate his life. He must take down Junior or face the consequences.",6.3634,104,"1995-04-21","Released"
"297",0,23278931,"Toys","Leslie Zevo is a fun-loving inventor who must save his late father's toy factory from his evil uncle, Leland, a war-mongering general who rules the operation with an iron fist and builds weapons disguised as toys.",6.349596,214,"1992-12-18","Released"
"298",26000000,65705772,"EverAfter","A unique 16th century woman, Danielle possesses a love of books, and can easily quote from Sir Thomas More’s Utopia. An intriguing mix of tomboyish athleticism and physical beauty, she has more than enough charm to capture the heart of a prince ... after beaning him with an apple.",6.313596,531,"1998-07-31","Released"
"299",25485000,29548291,"Tora! Tora! Tora!","In the summer of 1941, the United States and Japan seem on the brink of war after constant embargos and failed diplomacy come to no end. ""Tora! Tora! Tora!"", named after the code words use by the lead Japanese pilot to indicate they had surprised the Americans, covers the days leading up to the attack on Pearl Harbor, which plunged America into the Second World War.",5.655857,180,"1970-01-26","Released"
"300",23000000,57138719,"Unlawful Entry","After a break-in at their house, a couple gets help from one of the cops that answered their call. He helps them install the security system, and begins dropping by on short notice and unofficial patrol, and spends a lot of time discussing the couple's problems with the wife. The husband begins wondering if they're getting too much help.",6.310322,85,"1992-06-26","Released"
"301",4550000,21300000,"The King and I","Mrs. Anna Leonowens and her son Louis arrive in Bangkok, where she has contracted to teach English to the children of the royal household. She threatens to leave when the house she had been promised is not available, but falls in love with the children.",5.66774,137,"1956-06-29","Released"
"302",783000,0,"Zorba the Greek","An uptight English writer traveling to Crete on a matter of business finds his life changed forever when he meets the gregarious Alexis Zorba.",6.272823,85,"1964-12-14","Released"
"303",23000000,18653615,"Anywhere But Here","In this adaptation of the Mona Simpson novel, single mother Adele August is bad with money, and even worse when it comes to making decisions. Her straight-laced daughter, Ann, is a successful high school student with Ivy League aspirations. When Adele decides to pack up and move the two of them from the Midwest to Beverly Hills, Calif., to pursue her dreams of Hollywood success, Ann grows frustrated with her mother's irresponsible and impulsive ways.",5.391532,92,"1999-11-12","Released"
"304",20000000,50012507,"A Walk in the Clouds","World War II vet Paul Sutton falls for a pregnant and unwed woman who persuades him -- during their first encounter -- to pose as her husband so she can face her family.",6.127012,231,"1995-08-11","Released"
"305",15000000,33771174,"Where the Heart Is","Novalee Nation is a 17-year-old Tennessee transient who has to grow up in a hurry when she's left pregnant and abandoned by her boyfriend on a roadside in Sequoyah, Okla., and takes refuge in the friendly aisles of Wal-Mart. In short order, some eccentric, kindly strangers ""adopt"" Novalee and her infant daughter, helping them buck the odds and build a new life.",6.97396,225,"2000-04-27","Released"
"306",0,32416586,"The Sandlot","Scotty Smalls moves to a new neighborhood with his mom and stepdad, and wants to learn to play baseball. The neighborhood baseball guru Rodriquez takes Smalls under his wing. They fall into adventures involving baseball, treehouse sleep-ins, the desirous lifeguard at the local pool, the snooty rival ball team, and the travelling fair.",5.178222,342,"1993-04-07","Released"
"307",0,17233166,"All the Right Moves","Sensitive study of a headstrong high school football star who dreams of getting out of his small Western Pennsylvania steel town with a football scholarship. His equally ambitious coach aims at a college position, resulting in a clash which could crush the player's dreams",6.187577,94,"1983-10-21","Released"
"308",25000000,122644820,"Hide and Seek","David Callaway tries to piece together his life in the wake of his wife's suicide and has been left to raise his nine-year-old daughter, Emily on his own. David is at first amused to discover that Emily has created an imaginary friend named 'Charlie', but it isn't long before 'Charlie' develops a sinister and violent side, and as David struggles with his daughter's growing emotional problems, he comes to the frightening realisation that 'Charlie' isn't just a figment of Emily's imagination.",7.007926,604,"2005-01-27","Released"
"309",6500000,51079064,"Silver Streak","A somewhat daffy book editor on a rail trip from Los Angeles to Chicago thinks that he sees a murdered man thrown from the train. When he can find no one who will believe him, he starts doing some investigating of his own. But all that accomplishes is to get the killer after him.",6.154796,124,"1976-12-03","Released"
"310",0,0,"An Affair to Remember","Nickie Ferrante's return to New York to marry a rich heiress is well publicized as are his many antics and affairs. He meets a nightclub singer Terry McKay who is also on her way home to her longtime boyfriend. She sees him as just another playboy and he sees her as stand-offish but over several days they soon find they've fallen in love. Nickie has never really worked in his life so they agree that they will meet again in six months time atop the Empire State building. This will give them time to deal with their current relationships and for Nickie to see if he can actually earn a living. He returns to painting and is reasonably successful. On the agreed date, Nickie is waiting patiently for Terry who is racing to join him. Fate intervenes however, resulting in misunderstanding and heartbreak and only fate can save their relationship.",6.141856,139,"1957-07-11","Released"
"311",31000000,2.8e+07,"Tristan & Isolde","An affair between the second in line to Britain's throne (Franco) and the princess of the feuding Irish (Myles) spells doom for the young lovers.",6.105921,335,"2006-04-07","Released"
"312",1800000,0,"The Seven Year Itch","With his family away for their annual summer holiday, Richard Sherman decides he has the opportunity to live a bachelor's life. The beautiful but ditzy blonde from the apartment above catches his eye and they soon start spending time together - maybe a little too much time!",7.686842,252,"1955-06-01","Released"
"313",0,0,"The Truth About Cats & Dogs","A successful veterinarian and radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.",5.677336,122,"1996-04-26","Released"
"314",0,0,"Johnny Dangerously","Set in the 1930s, an honest, goodhearted man is forced to turn to a life of crime to finance his neurotic mother's skyrocketing medical bills.",6.097694,74,"1984-12-21","Released"
"315",0,15240435,"Bad Girls","Four former harlots try to leave the wild west (Colorado, to be exact) and head north to make a better life for themselves. Unfortunately someone from Cody's past won't let it happen that easily.",6.067355,85,"1994-04-22","Released"
"316",0,0,"The Man with One Red Shoe","A man is mistaken as a spy by the CIA when he arrives at the airport with one red shoe.",5.77851,95,"1985-07-18","Released"
"317",0,1.2e+07,"Gentlemen Prefer Blondes","Lorelei Lee is a beautiful showgirl engaged to be married to the wealthy Gus Esmond, much to the disapproval of Gus' rich father, Esmond Sr., who thinks that Lorelei is just after his money. When Lorelei goes on a cruise accompanied only by her best friend, Dorothy Shaw, Esmond Sr. hires Ernie Malone, a private detective, to follow her and report any questionable behavior that would disqualify her from the marriage.",6.77275,253,"1953-07-14","Released"
"318",50000000,83761844,"Marmaduke","When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",5.991049,231,"2010-06-04","Released"
"319",0,64783827,"Mr. Mom","Jack and Caroline are a couple making a decent living When Jack suddenly loses his job. They agree that he should stay at home and look after the house while Caroline works. It's just that he's never done it before, and really doesn't have a clue...",4.913838,101,"1983-07-22","Released"
"320",11000000,64088552,"My Cousin Vinny","Two carefree pals traveling through Alabama are mistakenly arrested, and charged with murder. Fortunately, one of them has a cousin who's a lawyer - Vincent Gambini, a former auto mechanic from Brooklyn who just passed his bar exam after his sixth try. When he arrives with his leather-clad girlfriend , to try his first case, it's a real shock - for him and the Deep South!",6.513046,488,"1992-03-13","Released"
"321",9000000,18663238,"Glee: The Concert Movie","A concert documentary shot during the Glee Live! In Concert! summer 2011 tour, featuring song performances and Glee fans' life stories and how the show influenced them.",7.48055,111,"2011-08-11","Released"
"322",12000000,46044400,"Marked for Death","Just retired from the Drug Enforcement Agency, John Hatcher returns to his hometown and quickly discovers that drugs have infiltrated his old neighborhood. Determined to drive the dealers out, Hatcher crosses paths with a ferocious Jamaican drug lord who vows that Hatcher and his family are now marked for death.",5.938322,140,"1990-10-05","Released"
"323",25000000,36609966,"Taxi","A mouthy and feisty taxicab driver has hot tips for a green and inept cop set on solving a string of New York City bank robberies committed by a quartet of female Brazilian bank robbers.",5.928933,319,"2004-10-06","Released"
"324",0,53579269,"Rookie of the Year","12-year-old Henry Rowengartner, whose late father was a minor league baseball player, grew up dreaming of playing baseball, despite his physical shortcomings. After Henry's arm is broken while trying to catch a baseball at school, the tendon in that arm heals too tightly, allowing Henry to throw pitches that are as fast as 103 mph. Henry is spotted at nearby Wrigley Field by Larry ""Fish"" Fisher, the general manager of the struggling Chicago Cubs, after Henry throws an opponent's home-run ball all the way from the outfield bleachers back to the catcher, and it seems that Henry may be the pitcher that team owner Bob Carson has been praying for.",5.9196,98,"1993-07-07","Released"
"325",17500000,25024919,"Cocoon: The Return","The old age pensioners that left at the end of the first film come back to earth to visit their relatives. Will they all decide to go back to the planet where no-one grows old, or will they be tempted to stay back on earth, or will they?",5.891645,127,"1988-09-13","Released"
"326",8000000,22593409,"Drive Me Crazy","Nicole and Chase live next door to each other but are worlds apart. However, they plot a scheme to date each other in order to attract the interest and jealousy of their respective romantic prey. But in the mist of planning a gala centennial celebration, Nicole and Chase find that the one they always wanted was closer than they ever thought.",5.853289,83,"1999-10-01","Released"
"327",26000000,8009329,"The Chase","Jack Hammond is sentenced to life in prison, but manages to escape. To get away from the police he takes a girl as hostage and drives off in her car. The girl happens to be the only daughter of one of the richest men in the state. In a while the car chase is being broadcast live on every TV-channel.",5.841192,114,"1994-03-04","Released"
"328",49000000,20423389,"The Adventures of Ford Fairlane","Ford ""Mr. Rock n' Roll Detective"" Fairlane is experiencing problems, and it's not with the opposite sex. One of them is that all the rock stars pay him with drum sticks, koala bears, food processors and bicycle shorts. Another one of them is that all his employers that want him to find a girl named Zuzu Petals get killed. Why didn't he become a fisherman's detective instead?",7.408441,87,"1990-07-11","Released"
"329",15000000,46905889,"The Object of My Affection","A pregnant New York social worker begins to develop romantic feelings for her gay best friend, and decides she'd rather raise her child with him, much to the dismay of her overbearing boyfriend.",5.906308,106,"1998-04-17","Released"
"330",0,0,"The Adventures of Sherlock Holmes","Professor Moriarity has a scheme for stealing the crown jewels from the Tower of London. To get Holmes involved, he persuades a gaucho flute player to murder a girl.",3.953677,44,"1939-09-01","Released"
"331",0,0,"Pickup on South Street","A pickpocket unwittingly lifts a message destined for enemy agents and becomes a target for a Communist spy ring.",5.711717,77,"1953-05-29","Released"
"332",45000000,16809014,"Rebound","An acclaimed college hoops coach is demoted to a junior varsity team after a public meltdown.",5.450816,114,"2005-07-01","Released"
"333",220000,7270000,"Bus Stop","Cowboys Beauregard Decker and Virgil Blessing attend a rodeo in Phoenix, where Decker falls in love with beautiful cafe singer Cherie. He wants to take Cherie back to his native Montana and marry her, but she dreams of traveling to Hollywood and becoming famous. When she resists his advances, Decker forces Cherie onto the bus back to Montana with him, but, when the bus makes an unscheduled stop due to bad weather, the tables are turned.",3.424262,64,"1956-08-31","Released"
"334",2000000,7800000,"Gentleman's Agreement","A magazine writer poses as a Jew to expose anti-Semitism.",5.619303,64,"1947-11-11","Released"
"335",0,754935,"Love Potion No. 9","Unlucky in love, chemist Paul Matthews visits gypsy Madame Rosa for help. Quickly realizing he is a hopeless nerd, she gifts him with Love Potion No. 8, which makes anyone who wears it irresistible to the opposite sex for four hours. Paul and animal psychologist coworker Diane Farrow decide to test it on themselves. The awkward pair suddenly find themselves alluring to anyone they approach, but soon realize they are most attracted to each other.",5.575679,79,"1992-11-13","Released"
"336",15000000,2.1e+07,"Flicka","A headstrong 16 year old Katy McLaughlin desires to work on her family's mountainside horse ranch, although her father insists she finish boarding school. Katy finds a mustang in the hills near her ranch. Katy then sets her mind to tame a mustang and prove to her father she can run the ranch. But when tragedy happens, it will take all the love and strength the family can muster to restore hope.",5.090945,72,"2006-10-20","Released"
"337",10000000,17979739,"Turbo: A Power Rangers Movie","The legendary Power Rangers must stop the evil space pirate Divatox from releasing the powerful Maligore from his volcanic imprisonment on the island of Muranthias, where only the kindly wizard Lerigot has the key to release him. The hope of victory lies in the Ranger's incredible new Turbo powers and powerful Turbo Zords.",4.809886,75,"1997-03-27","Released"
"338",12000000,2e+07,"The Sand Pebbles","Engineer Jake Holman arrives aboard the gunboat U.S.S. San Pablo, assigned to patrol a tributary of the Yangtze in the middle of exploited and revolution-torn 1926 China. His iconoclasm and cynical nature soon clash with the ""rice-bowl"" system which runs the ship and the uneasy symbiosis between Chinese and foreigner on the river. Hostility towards the gunboat's presence reaches a climax when the boat must crash through a river-boom and rescue missionaries upriver at China Light Mission.",5.166267,78,"1966-12-20","Released"
